source,destination,transmitter_type,channel_pattern,launch_power_dbm,16QAM,QPSK,qpsk_minus_16qam_gsnr_db
bristol,bradley stoke,voyager,01101111,-5.0,23.097,22.478,-0.6189999999999998
bristol,bradley stoke,voyager,01101111,-4.5,22.25,21.608,-0.6419999999999995
bristol,bradley stoke,voyager,01110000,-5.5,24.59,24.11,-0.4800000000000004
bristol,bradley stoke,voyager,01110000,-5.0,23.813,23.31,-0.5030000000000001
bristol,bradley stoke,voyager,01110000,-4.5,22.993,22.47,-0.5229999999999997
bristol,bradley stoke,voyager,01110001,-5.5,24.715,24.277,-0.43799999999999883
bristol,bradley stoke,voyager,01110001,-5.0,23.947,23.488,-0.45899999999999963
bristol,bradley stoke,voyager,01110001,-4.5,23.133,22.655,-0.477999999999998
bristol,bradley stoke,voyager,01110010,-5.5,24.637,24.183,-0.4540000000000006
bristol,bradley stoke,voyager,01110010,-5.0,23.863,23.387,-0.4759999999999991
bristol,bradley stoke,voyager,01110010,-4.5,23.043,22.547,-0.49599999999999866
bristol,bradley stoke,voyager,01110011,-5.5,24.342,23.822,-0.5199999999999996
bristol,bradley stoke,voyager,01110011,-5.0,23.554,23.012,-0.541999999999998
bristol,bradley stoke,voyager,01110011,-4.5,22.72,22.156,-0.5640000000000001
bristol,bradley stoke,voyager,01110100,-5.5,24.5,24.012,-0.48799999999999955
bristol,bradley stoke,voyager,01110100,-5.0,23.723,23.21,-0.5129999999999981
bristol,bradley stoke,voyager,01110100,-4.5,22.892,22.363,-0.5289999999999999
bristol,bradley stoke,voyager,01110101,-5.5,24.43,23.936,-0.4939999999999998
bristol,bradley stoke,voyager,01110101,-5.0,23.644,23.126,-0.5179999999999971
bristol,bradley stoke,voyager,01110101,-4.5,22.816,22.278,-0.5380000000000003
bristol,bradley stoke,voyager,01110110,-5.5,24.194,23.648,-0.5459999999999994
bristol,bradley stoke,voyager,01110110,-5.0,23.396,22.828,-0.5680000000000014
bristol,bradley stoke,voyager,01110110,-4.5,22.558,21.966,-0.5919999999999987
bristol,bradley stoke,voyager,01110111,-5.5,23.923,23.33,-0.593
bristol,bradley stoke,voyager,01110111,-5.0,23.115,22.495,-0.6199999999999974
bristol,bradley stoke,voyager,01110111,-4.5,22.267,21.625,-0.6419999999999995
bristol,bradley stoke,voyager,01111000,-5.5,24.178,23.623,-0.5549999999999997
bristol,bradley stoke,voyager,01111000,-5.0,23.385,22.802,-0.583000000000002
bristol,bradley stoke,voyager,01111000,-4.5,22.543,21.94,-0.602999999999998
bristol,bradley stoke,voyager,01111001,-5.5,24.248,23.718,-0.5300000000000011
bristol,bradley stoke,voyager,01111001,-5.0,23.458,22.906,-0.5519999999999996
bristol,bradley stoke,voyager,01111001,-4.5,22.618,22.048,-0.5700000000000003
bristol,bradley stoke,voyager,01111010,-5.5,24.132,23.582,-0.5500000000000007
bristol,bradley stoke,voyager,01111010,-5.0,23.338,22.758,-0.5800000000000018
bristol,bradley stoke,voyager,01111010,-4.5,22.494,21.9,-0.5940000000000012
bristol,bradley stoke,voyager,01111011,-5.5,23.91,23.313,-0.5970000000000013
bristol,bradley stoke,voyager,01111011,-5.0,23.098,22.48,-0.6179999999999986
bristol,bradley stoke,voyager,01111011,-4.5,22.252,21.61,-0.6419999999999995
bristol,bradley stoke,voyager,01111100,-5.5,23.878,23.27,-0.6080000000000005
bristol,bradley stoke,voyager,01111100,-5.0,23.068,22.434,-0.6340000000000003
bristol,bradley stoke,voyager,01111100,-4.5,22.216,21.562,-0.6539999999999999
bristol,bradley stoke,voyager,01111101,-5.5,23.853,23.252,-0.6010000000000026
bristol,bradley stoke,voyager,01111101,-5.0,23.042,22.417,-0.625
bristol,bradley stoke,voyager,01111101,-4.5,22.192,21.545,-0.6469999999999985
bristol,bradley stoke,voyager,01111110,-5.5,23.64,22.995,-0.6449999999999996
bristol,bradley stoke,voyager,01111110,-5.0,22.818,22.148,-0.6700000000000017
bristol,bradley stoke,voyager,01111110,-4.5,21.958,21.27,-0.6879999999999988
bristol,bradley stoke,voyager,01111111,-5.5,23.444,22.771,-0.6729999999999983
bristol,bradley stoke,voyager,01111111,-5.0,22.616,21.92,-0.695999999999998
bristol,bradley stoke,voyager,01111111,-4.5,21.749,21.033,-0.7159999999999975
bristol,bradley stoke,voyager,10000000,-5.5,26.36,26.36,0.0
bristol,bradley stoke,voyager,10000000,-5.0,25.7,25.7,0.0
bristol,bradley stoke,voyager,10000000,-4.5,24.98,24.98,0.0
bristol,bradley stoke,voyager,10000001,-5.5,26.165,26.11,-0.054999999999999716
bristol,bradley stoke,voyager,10000001,-5.0,25.495,25.435,-0.060000000000002274
bristol,bradley stoke,voyager,10000001,-4.5,24.755,24.69,-0.06499999999999773
bristol,bradley stoke,voyager,10000010,-5.5,26.14,26.075,-0.06500000000000128
bristol,bradley stoke,voyager,10000010,-5.0,25.465,25.39,-0.07499999999999929
bristol,bradley stoke,voyager,10000010,-4.5,24.725,24.65,-0.07500000000000284
bristol,bradley stoke,voyager,10000011,-5.5,25.35,25.063,-0.2870000000000026
bristol,bradley stoke,voyager,10000011,-5.0,24.62,24.317,-0.3030000000000008
bristol,bradley stoke,voyager,10000011,-4.5,23.833,23.517,-0.31599999999999895
bristol,bradley stoke,voyager,10000100,-5.5,26.1,26.025,-0.07500000000000284
bristol,bradley stoke,voyager,10000100,-5.0,25.42,25.34,-0.08000000000000185
bristol,bradley stoke,voyager,10000100,-4.5,24.68,24.59,-0.08999999999999986
bristol,bradley stoke,voyager,10000101,-5.5,25.677,25.48,-0.19699999999999918
bristol,bradley stoke,voyager,10000101,-5.0,24.97,24.757,-0.2129999999999974
bristol,bradley stoke,voyager,10000101,-4.5,24.2,23.977,-0.22299999999999898
bristol,bradley stoke,voyager,10000110,-5.5,25.313,25.013,-0.29999999999999716
bristol,bradley stoke,voyager,10000110,-5.0,24.583,24.263,-0.31999999999999673
bristol,bradley stoke,voyager,10000110,-4.5,23.793,23.463,-0.3299999999999983
bristol,bradley stoke,voyager,10000111,-5.5,24.76,24.337,-0.4230000000000018
bristol,bradley stoke,voyager,10000111,-5.0,23.995,23.55,-0.4450000000000003
bristol,bradley stoke,voyager,10000111,-4.5,23.18,22.718,-0.46199999999999974
bristol,bradley stoke,voyager,10001000,-5.5,26.04,25.945,-0.09499999999999886
bristol,bradley stoke,voyager,10001000,-5.0,25.36,25.255,-0.10500000000000043
bristol,bradley stoke,voyager,10001000,-4.5,24.61,24.505,-0.10500000000000043
bristol,bradley stoke,voyager,10001001,-5.5,25.763,25.593,-0.1700000000000017
bristol,bradley stoke,voyager,10001001,-5.0,25.063,24.873,-0.18999999999999773
bristol,bradley stoke,voyager,10001001,-4.5,24.297,24.1,-0.19699999999999918
bristol,bradley stoke,voyager,10001010,-5.5,25.627,25.413,-0.21399999999999864
bristol,bradley stoke,voyager,10001010,-5.0,24.913,24.687,-0.2259999999999991
bristol,bradley stoke,voyager,10001010,-4.5,24.143,23.9,-0.2430000000000021
bristol,bradley stoke,voyager,10001011,-5.5,25.035,24.672,-0.36299999999999955
bristol,bradley stoke,voyager,10001011,-5.0,24.288,23.902,-0.38599999999999923
bristol,bradley stoke,voyager,10001011,-4.5,23.482,23.085,-0.39699999999999847
bristol,bradley stoke,voyager,10001100,-5.5,25.26,24.943,-0.31700000000000017
bristol,bradley stoke,voyager,10001100,-5.0,24.523,24.19,-0.3329999999999984
bristol,bradley stoke,voyager,10001100,-4.5,23.73,23.383,-0.3470000000000013
bristol,bradley stoke,voyager,10001101,-5.5,25.025,24.66,-0.36499999999999844
bristol,bradley stoke,voyager,10001101,-5.0,24.273,23.887,-0.38599999999999923
bristol,bradley stoke,voyager,10001101,-4.5,23.468,23.068,-0.3999999999999986
bristol,bradley stoke,voyager,10001110,-5.5,24.71,24.275,-0.4350000000000023
bristol,bradley stoke,voyager,10001110,-5.0,23.945,23.488,-0.45700000000000074
bristol,bradley stoke,voyager,10001110,-4.5,23.127,22.65,-0.4770000000000003
bristol,bradley stoke,voyager,10001111,-5.5,24.312,23.798,-0.5140000000000029
bristol,bradley stoke,voyager,10001111,-5.0,23.524,22.988,-0.5360000000000014
bristol,bradley stoke,voyager,10001111,-4.5,22.69,22.134,-0.5560000000000009
bristol,bradley stoke,voyager,10010000,-5.5,25.945,25.815,-0.129999999999999
bristol,bradley stoke,voyager,10010000,-5.0,25.255,25.115,-0.14000000000000057
bristol,bradley stoke,voyager,10010000,-4.5,24.505,24.355,-0.14999999999999858
bristol,bradley stoke,voyager,10010001,-5.5,25.767,25.59,-0.1769999999999996
bristol,bradley stoke,voyager,10010001,-5.0,25.067,24.88,-0.18700000000000117
bristol,bradley stoke,voyager,10010001,-4.5,24.297,24.1,-0.19699999999999918
bristol,bradley stoke,voyager,10010010,-5.5,25.69,25.49,-0.20000000000000284
bristol,bradley stoke,voyager,10010010,-5.0,24.98,24.767,-0.21300000000000097
bristol,bradley stoke,voyager,10010010,-4.5,24.207,23.987,-0.22000000000000242
bristol,bradley stoke,voyager,10010011,-5.5,25.11,24.765,-0.34499999999999886
bristol,bradley stoke,voyager,10010011,-5.0,24.365,24.002,-0.36299999999999955
bristol,bradley stoke,voyager,10010011,-4.5,23.565,23.182,-0.38300000000000267
bristol,bradley stoke,voyager,10010100,-5.5,25.543,25.307,-0.23600000000000065
bristol,bradley stoke,voyager,10010100,-5.0,24.827,24.57,-0.25700000000000145
bristol,bradley stoke,voyager,10010100,-4.5,24.047,23.78,-0.26699999999999946
bristol,bradley stoke,voyager,10010101,-5.5,25.26,24.95,-0.3100000000000023
bristol,bradley stoke,voyager,10010101,-5.0,24.52,24.195,-0.3249999999999993
bristol,bradley stoke,voyager,10010101,-4.5,23.73,23.39,-0.33999999999999986
bristol,bradley stoke,voyager,10010110,-5.5,24.968,24.587,-0.3810000000000002
bristol,bradley stoke,voyager,10010110,-5.0,24.212,23.815,-0.39699999999999847
bristol,bradley stoke,voyager,10010110,-4.5,23.405,22.99,-0.4150000000000027
bristol,bradley stoke,voyager,10010111,-5.5,24.526,24.056,-0.46999999999999886
bristol,bradley stoke,voyager,10010111,-5.0,23.75,23.256,-0.4939999999999998
bristol,bradley stoke,voyager,10010111,-4.5,22.926,22.414,-0.5119999999999969
bristol,bradley stoke,voyager,10011000,-5.5,25.17,24.83,-0.3400000000000034
bristol,bradley stoke,voyager,10011000,-5.0,24.427,24.073,-0.3539999999999992
bristol,bradley stoke,voyager,10011000,-4.5,23.63,23.257,-0.37299999999999756
bristol,bradley stoke,voyager,10011001,-5.5,25.082,24.727,-0.3550000000000004
bristol,bradley stoke,voyager,10011001,-5.0,24.33,23.96,-0.36999999999999744
bristol,bradley stoke,voyager,10011001,-4.5,23.532,23.145,-0.38700000000000045
bristol,bradley stoke,voyager,10011010,-5.5,24.95,24.562,-0.3879999999999981
bristol,bradley stoke,voyager,10011010,-5.0,24.195,23.787,-0.40800000000000125
bristol,bradley stoke,voyager,10011010,-4.5,23.387,22.965,-0.4220000000000006
bristol,bradley stoke,voyager,10011011,-5.5,24.556,24.086,-0.4700000000000024
bristol,bradley stoke,voyager,10011011,-5.0,23.776,23.286,-0.48999999999999844
bristol,bradley stoke,voyager,10011011,-4.5,22.954,22.442,-0.5120000000000005
bristol,bradley stoke,voyager,10011100,-5.5,24.637,24.18,-0.45700000000000074
bristol,bradley stoke,voyager,10011100,-5.0,23.863,23.387,-0.4759999999999991
bristol,bradley stoke,voyager,10011100,-4.5,23.043,22.547,-0.49599999999999866
bristol,bradley stoke,voyager,10011101,-5.5,24.504,24.03,-0.4740000000000002
bristol,bradley stoke,voyager,10011101,-5.0,23.724,23.226,-0.4980000000000011
bristol,bradley stoke,voyager,10011101,-4.5,22.898,22.384,-0.5139999999999993
bristol,bradley stoke,voyager,10011110,-5.5,24.25,23.72,-0.5300000000000011
bristol,bradley stoke,voyager,10011110,-5.0,23.456,22.904,-0.5519999999999996
bristol,bradley stoke,voyager,10011110,-4.5,22.62,22.048,-0.5720000000000027
bristol,bradley stoke,voyager,10011111,-5.5,23.948,23.367,-0.5809999999999995
bristol,bradley stoke,voyager,10011111,-5.0,23.143,22.537,-0.6060000000000016
bristol,bradley stoke,voyager,10011111,-4.5,22.293,21.67,-0.6229999999999976
bristol,bradley stoke,voyager,10100000,-5.5,25.755,25.57,-0.18499999999999872
bristol,bradley stoke,voyager,10100000,-5.0,25.055,24.855,-0.1999999999999993
bristol,bradley stoke,voyager,10100000,-4.5,24.285,24.075,-0.21000000000000085
bristol,bradley stoke,voyager,10100001,-5.5,25.68,25.483,-0.19699999999999918
bristol,bradley stoke,voyager,10100001,-5.0,24.973,24.76,-0.2129999999999974
bristol,bradley stoke,voyager,10100001,-4.5,24.203,23.98,-0.22299999999999898
bristol,bradley stoke,voyager,10100010,-5.5,25.63,25.413,-0.21699999999999875
bristol,bradley stoke,voyager,10100010,-5.0,24.917,24.687,-0.23000000000000043
bristol,bradley stoke,voyager,10100010,-4.5,24.143,23.903,-0.240000000000002
bristol,bradley stoke,voyager,10100011,-5.5,25.087,24.735,-0.3520000000000003
bristol,bradley stoke,voyager,10100011,-5.0,24.343,23.968,-0.375
bristol,bradley stoke,voyager,10100011,-4.5,23.54,23.148,-0.39199999999999946
bristol,bradley stoke,voyager,10100100,-5.5,25.543,25.307,-0.23600000000000065
bristol,bradley stoke,voyager,10100100,-5.0,24.827,24.573,-0.25400000000000134
bristol,bradley stoke,voyager,10100100,-4.5,24.05,23.783,-0.26699999999999946
bristol,bradley stoke,voyager,10100101,-5.5,25.28,24.977,-0.3030000000000008
bristol,bradley stoke,voyager,10100101,-5.0,24.545,24.223,-0.32200000000000273
bristol,bradley stoke,voyager,10100101,-4.5,23.752,23.418,-0.33399999999999963
bristol,bradley stoke,voyager,10100110,-5.5,24.998,24.625,-0.3730000000000011
bristol,bradley stoke,voyager,10100110,-5.0,24.248,23.85,-0.3979999999999997
bristol,bradley stoke,voyager,10100110,-4.5,23.44,23.03,-0.41000000000000014
bristol,bradley stoke,voyager,10100111,-5.5,24.564,24.098,-0.4660000000000011
bristol,bradley stoke,voyager,10100111,-5.0,23.79,23.3,-0.48999999999999844
bristol,bradley stoke,voyager,10100111,-4.5,22.964,22.458,-0.5060000000000002
bristol,bradley stoke,voyager,10101000,-5.5,25.393,25.117,-0.2759999999999998
bristol,bradley stoke,voyager,10101000,-5.0,24.667,24.37,-0.2970000000000006
bristol,bradley stoke,voyager,10101000,-4.5,23.883,23.57,-0.31299999999999883
bristol,bradley stoke,voyager,10101001,-5.5,25.26,24.953,-0.30700000000000216
bristol,bradley stoke,voyager,10101001,-5.0,24.525,24.197,-0.3279999999999994
bristol,bradley stoke,voyager,10101001,-4.5,23.73,23.392,-0.33800000000000097
bristol,bradley stoke,voyager,10101010,-5.5,25.14,24.8,-0.33999999999999986
bristol,bradley stoke,voyager,10101010,-5.0,24.398,24.038,-0.35999999999999943
bristol,bradley stoke,voyager,10101010,-4.5,23.595,23.225,-0.36999999999999744
bristol,bradley stoke,voyager,10101011,-5.5,24.712,24.278,-0.43400000000000105
bristol,bradley stoke,voyager,10101011,-5.0,23.944,23.486,-0.4579999999999984
bristol,bradley stoke,voyager,10101011,-4.5,23.128,22.652,-0.4759999999999991
bristol,bradley stoke,voyager,10101100,-5.5,24.845,24.438,-0.40700000000000003
bristol,bradley stoke,voyager,10101100,-5.0,24.087,23.655,-0.4319999999999986
bristol,bradley stoke,voyager,10101100,-4.5,23.273,22.825,-0.4480000000000004
bristol,bradley stoke,voyager,10101101,-5.5,24.68,24.242,-0.43799999999999883
bristol,bradley stoke,voyager,10101101,-5.0,23.91,23.448,-0.46199999999999974
bristol,bradley stoke,voyager,10101101,-4.5,23.094,22.61,-0.48400000000000176
bristol,bradley stoke,voyager,10101110,-5.5,24.43,23.934,-0.49599999999999866
bristol,bradley stoke,voyager,10101110,-5.0,23.648,23.126,-0.5219999999999985
bristol,bradley stoke,voyager,10101110,-4.5,22.814,22.28,-0.5339999999999989
bristol,bradley stoke,voyager,10101111,-5.5,24.103,23.548,-0.5550000000000033
bristol,bradley stoke,voyager,10101111,-5.0,23.307,22.728,-0.5789999999999971
bristol,bradley stoke,voyager,10101111,-4.5,22.462,21.865,-0.5970000000000013
bristol,bradley stoke,voyager,10110000,-5.5,25.007,24.627,-0.38000000000000256
bristol,bradley stoke,voyager,10110000,-5.0,24.253,23.853,-0.3999999999999986
bristol,bradley stoke,voyager,10110000,-4.5,23.45,23.03,-0.41999999999999815
bristol,bradley stoke,voyager,10110001,-5.5,25.027,24.663,-0.36400000000000077
bristol,bradley stoke,voyager,10110001,-5.0,24.28,23.892,-0.3880000000000017
bristol,bradley stoke,voyager,10110001,-4.5,23.475,23.075,-0.40000000000000213
bristol,bradley stoke,voyager,10110010,-5.5,24.95,24.565,-0.384999999999998
bristol,bradley stoke,voyager,10110010,-5.0,24.195,23.79,-0.40500000000000114
bristol,bradley stoke,voyager,10110010,-4.5,23.39,22.968,-0.4220000000000006
bristol,bradley stoke,voyager,10110011,-5.5,24.59,24.128,-0.46199999999999974
bristol,bradley stoke,voyager,10110011,-5.0,23.818,23.328,-0.490000000000002
bristol,bradley stoke,voyager,10110011,-4.5,22.996,22.486,-0.509999999999998
bristol,bradley stoke,voyager,10110100,-5.5,24.82,24.402,-0.41799999999999926
bristol,bradley stoke,voyager,10110100,-5.0,24.058,23.62,-0.43799999999999883
bristol,bradley stoke,voyager,10110100,-4.5,23.242,22.79,-0.45200000000000173
bristol,bradley stoke,voyager,10110101,-5.5,24.682,24.242,-0.4399999999999977
bristol,bradley stoke,voyager,10110101,-5.0,23.914,23.452,-0.46199999999999974
bristol,bradley stoke,voyager,10110101,-4.5,23.094,22.612,-0.48200000000000287
bristol,bradley stoke,voyager,10110110,-5.5,24.448,23.954,-0.4939999999999998
bristol,bradley stoke,voyager,10110110,-5.0,23.664,23.148,-0.5160000000000018
bristol,bradley stoke,voyager,10110110,-4.5,22.836,22.298,-0.5380000000000003
bristol,bradley stoke,voyager,10110111,-5.5,24.137,23.58,-0.5570000000000022
bristol,bradley stoke,voyager,10110111,-5.0,23.337,22.76,-0.5769999999999982
bristol,bradley stoke,voyager,10110111,-4.5,22.495,21.897,-0.5980000000000025
bristol,bradley stoke,voyager,10111000,-5.5,24.5,24.015,-0.48499999999999943
bristol,bradley stoke,voyager,10111000,-5.0,23.723,23.212,-0.5109999999999992
bristol,bradley stoke,voyager,10111000,-4.5,22.895,22.365,-0.5300000000000011
bristol,bradley stoke,voyager,10111001,-5.5,24.506,24.03,-0.4759999999999991
bristol,bradley stoke,voyager,10111001,-5.0,23.728,23.23,-0.4980000000000011
bristol,bradley stoke,voyager,10111001,-4.5,22.902,22.384,-0.5180000000000007
bristol,bradley stoke,voyager,10111010,-5.5,24.396,23.89,-0.5060000000000002
bristol,bradley stoke,voyager,10111010,-5.0,23.612,23.086,-0.5259999999999998
bristol,bradley stoke,voyager,10111010,-4.5,22.776,22.236,-0.5399999999999991
bristol,bradley stoke,voyager,10111011,-5.5,24.123,23.57,-0.5530000000000008
bristol,bradley stoke,voyager,10111011,-5.0,23.327,22.748,-0.5790000000000006
bristol,bradley stoke,voyager,10111011,-4.5,22.483,21.885,-0.597999999999999
bristol,bradley stoke,voyager,10111100,-5.5,24.134,23.584,-0.5500000000000007
bristol,bradley stoke,voyager,10111100,-5.0,23.34,22.762,-0.5779999999999994
bristol,bradley stoke,voyager,10111100,-4.5,22.496,21.898,-0.597999999999999
bristol,bradley stoke,voyager,10111101,-5.5,24.07,23.51,-0.5599999999999987
bristol,bradley stoke,voyager,10111101,-5.0,23.268,22.687,-0.5809999999999995
bristol,bradley stoke,voyager,10111101,-4.5,22.425,21.823,-0.6020000000000003
bristol,bradley stoke,voyager,10111110,-5.5,23.857,23.253,-0.6039999999999992
bristol,bradley stoke,voyager,10111110,-5.0,23.045,22.418,-0.6270000000000024
bristol,bradley stoke,voyager,10111110,-4.5,22.19,21.547,-0.6430000000000007
bristol,bradley stoke,voyager,10111111,-5.5,23.627,22.991,-0.6359999999999992
bristol,bradley stoke,voyager,10111111,-5.0,22.809,22.146,-0.6630000000000003
bristol,bradley stoke,voyager,10111111,-4.5,21.95,21.267,-0.6829999999999998
bristol,bradley stoke,voyager,11000000,-5.5,25.21,24.87,-0.33999999999999986
bristol,bradley stoke,voyager,11000000,-5.0,24.47,24.11,-0.35999999999999943
bristol,bradley stoke,voyager,11000000,-4.5,23.675,23.295,-0.379999999999999
bristol,bradley stoke,voyager,11000001,-5.5,25.36,25.07,-0.28999999999999915
bristol,bradley stoke,voyager,11000001,-5.0,24.63,24.323,-0.3069999999999986
bristol,bradley stoke,voyager,11000001,-4.5,23.847,23.523,-0.3240000000000016
bristol,bradley stoke,voyager,11000010,-5.5,25.32,25.02,-0.3000000000000007
bristol,bradley stoke,voyager,11000010,-5.0,24.587,24.27,-0.31700000000000017
bristol,bradley stoke,voyager,11000010,-4.5,23.8,23.467,-0.33300000000000196
bristol,bradley stoke,voyager,11000011,-5.5,24.878,24.468,-0.41000000000000014
bristol,bradley stoke,voyager,11000011,-5.0,24.117,23.683,-0.43400000000000105
bristol,bradley stoke,voyager,11000011,-4.5,23.308,22.855,-0.4529999999999994
