scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json
iter-2-scenario-21,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00000110,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.28,31.9,-30.11,23.28,,31.9,,-30.11,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-21_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-21_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-21_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '00000110', 'channel_details': [{'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 23.92, 'gsnr_signal_bw_db': 23.28}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 23.92, 'gsnr_signal_bw_db': 23.28}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'gsnr_signal_bw_db': 23.28, 'ase_signal_bw_dbm': -30.11}"
iter-2-scenario-22,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00000111,3,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.097,31.47,-30.68,24.097,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-22_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-22_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-22_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 3, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '00000111', 'channel_details': [{'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.2, 'gsnr_signal_bw_db': 24.28}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 24.54, 'gsnr_signal_bw_db': 23.74}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.19, 'gsnr_signal_bw_db': 24.27}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.097, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-23,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00000111,3,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.297,31.69,-30.4,23.297,,31.69,,-30.4,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-23_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-23_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-23_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 3, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '00000111', 'channel_details': [{'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'snr_nli_signal_bw_db': 24.2, 'gsnr_signal_bw_db': 23.49}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'snr_nli_signal_bw_db': 23.54, 'gsnr_signal_bw_db': 22.92}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'snr_nli_signal_bw_db': 24.19, 'gsnr_signal_bw_db': 23.48}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'gsnr_signal_bw_db': 23.297, 'ase_signal_bw_dbm': -30.4}"
iter-2-scenario-24,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00000111,3,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,22.453,31.9,-30.11,22.453,,31.9,,-30.11,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-24_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-24_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-24_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 3, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '00000111', 'channel_details': [{'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 23.2, 'gsnr_signal_bw_db': 22.65}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 22.54, 'gsnr_signal_bw_db': 22.07}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 23.19, 'gsnr_signal_bw_db': 22.64}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'gsnr_signal_bw_db': 22.453, 'ase_signal_bw_dbm': -30.11}"
iter-2-scenario-25,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001000,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,26.35,31.47,-30.68,26.35,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-25_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-25_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-25_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 1, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001000', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 26.35}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 26.35, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-26,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001000,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.69,31.7,-30.41,25.69,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-26_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-26_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-26_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 1, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '00001000', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 26.94, 'gsnr_signal_bw_db': 25.69}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 25.69, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-27,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001000,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.96,31.9,-30.11,24.96,,31.9,,-30.11,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-27_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-27_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-27_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 1, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001000', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 25.94, 'gsnr_signal_bw_db': 24.96}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'gsnr_signal_bw_db': 24.96, 'ase_signal_bw_dbm': -30.11}"
iter-2-scenario-28,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001001,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.805,31.47,-30.68,25.805,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-28_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-28_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-28_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001001', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.19, 'gsnr_signal_bw_db': 25.81}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.17, 'gsnr_signal_bw_db': 25.8}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.805, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-29,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001001,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.105,31.695,-30.405,25.105,,31.695,,-30.405,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-29_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-29_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-29_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '00001001', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 26.19, 'gsnr_signal_bw_db': 25.11}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'snr_nli_signal_bw_db': 26.17, 'gsnr_signal_bw_db': 25.1}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.695, 'gsnr_signal_bw_db': 25.105, 'ase_signal_bw_dbm': -30.405}"
iter-2-scenario-30,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001001,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.345,31.9,-30.11,24.345,,31.9,,-30.11,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-30_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-30_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-30_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001001', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 25.19, 'gsnr_signal_bw_db': 24.35}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 25.17, 'gsnr_signal_bw_db': 24.34}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'gsnr_signal_bw_db': 24.345, 'ase_signal_bw_dbm': -30.11}"
iter-2-scenario-31,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001010,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.555,31.47,-30.68,25.555,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-31_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-31_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-31_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001010', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.85, 'gsnr_signal_bw_db': 25.56}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.84, 'gsnr_signal_bw_db': 25.55}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.555, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-32,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001010,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.84,31.695,-30.405,24.84,,31.695,,-30.405,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-32_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-32_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-32_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '00001010', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.85, 'gsnr_signal_bw_db': 24.84}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'snr_nli_signal_bw_db': 25.84, 'gsnr_signal_bw_db': 24.84}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.695, 'gsnr_signal_bw_db': 24.84, 'ase_signal_bw_dbm': -30.405}"
iter-2-scenario-33,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001010,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.065,31.9,-30.11,24.065,,31.9,,-30.11,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-33_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-33_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-33_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001010', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 24.85, 'gsnr_signal_bw_db': 24.07}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 24.84, 'gsnr_signal_bw_db': 24.06}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'gsnr_signal_bw_db': 24.065, 'ase_signal_bw_dbm': -30.11}"
iter-2-scenario-34,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001011,3,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.617,31.47,-30.68,24.617,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-34_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-34_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-34_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 3, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001011', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.25, 'gsnr_signal_bw_db': 25.11}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.2, 'gsnr_signal_bw_db': 24.28}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.42, 'gsnr_signal_bw_db': 24.46}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.617, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-35,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001011,3,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.84,31.693,-30.403,23.84,,31.693,,-30.403,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-35_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-35_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-35_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 3, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '00001011', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.25, 'gsnr_signal_bw_db': 24.36}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'snr_nli_signal_bw_db': 24.2, 'gsnr_signal_bw_db': 23.48}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.69, 'snr_nli_signal_bw_db': 24.42, 'gsnr_signal_bw_db': 23.68}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.693, 'gsnr_signal_bw_db': 23.84, 'ase_signal_bw_dbm': -30.403}"
iter-2-scenario-36,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001011,3,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.017,31.9,-30.11,23.017,,31.9,,-30.11,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-36_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-36_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-36_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 3, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001011', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 24.25, 'gsnr_signal_bw_db': 23.56}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 23.2, 'gsnr_signal_bw_db': 22.65}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'snr_nli_signal_bw_db': 23.42, 'gsnr_signal_bw_db': 22.84}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.9, 'gsnr_signal_bw_db': 23.017, 'ase_signal_bw_dbm': -30.11}"
iter-2-scenario-37,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,8,00001100,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.855,31.47,-30.68,24.855,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-37_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-37_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-37_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Bradley Stoke. Power sweep refined by reflection.,"{'channels_simulated': 2, 'channel_slots': 8, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '00001100', 'channel_details': [{'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.92, 'gsnr_signal_bw_db': 24.86}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.92, 'gsnr_signal_bw_db': 24.85}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.855, 'ase_signal_bw_dbm': -30.68}"
